Date,Open,High,Low,Close,Adj Close,Volume
1984-07-01,153.160004,153.869995,147.259995,150.660004,150.660004,1662200000
1984-08-01,150.660004,168.800003,150.660004,166.679993,166.679993,2526920000
1984-09-01,166.679993,169.649994,163.059998,166.100006,166.100006,1768660000
1984-10-01,166.100006,169.619995,160.020004,166.089996,166.089996,2110230000
1984-11-01,166.089996,170.410004,162.990005,163.580002,163.580002,1757280000
1984-12-01,163.580002,169.029999,161.539993,167.240005,167.240005,1781000000
1985-01-01,167.199997,180.270004,163.360001,179.630005,179.630005,2673710000
1985-02-01,179.630005,183.949997,177.750000,181.179993,181.179993,2194620000
1985-03-01,181.179993,183.889999,176.529999,180.660004,180.660004,2153090000
1985-04-01,180.660004,183.610001,177.860001,179.830002,179.830002,1981880000
1985-05-01,179.830002,189.979996,178.350006,189.550003,189.550003,2350340000
1985-06-01,189.550003,191.850006,185.029999,191.850006,191.850006,2117000000
1985-07-01,191.850006,196.070007,189.300003,190.919998,190.919998,2463070000
1985-08-01,190.919998,192.169998,186.100006,188.630005,188.630005,1923200000
1985-09-01,188.630005,188.800003,179.449997,182.080002,182.080002,1860160000
1985-10-01,182.059998,190.149994,181.160004,189.820007,189.820007,2543240000
1985-11-01,189.820007,203.399994,189.369995,202.169998,202.169998,2445370000
1985-12-01,202.169998,213.080002,200.100006,211.279999,211.279999,2804380000
1986-01-01,211.279999,214.570007,202.600006,211.779999,211.779999,2879010000
1986-02-01,211.779999,227.919998,210.820007,226.919998,226.919998,2899100000
1986-03-01,226.919998,240.110001,222.179993,238.899994,238.899994,3214600000
1986-04-01,238.899994,245.470001,226.300003,235.520004,235.520004,3240400000
1986-05-01,235.520004,249.190002,232.259995,247.350006,247.350006,2680240000
1986-06-01,246.039993,251.809998,238.229996,250.839996,250.839996,2649600000
1986-07-01,250.669998,253.199997,233.070007,236.119995,236.119995,3029900000
1986-08-01,236.119995,254.240005,231.919998,252.929993,252.929993,2701900000
1986-09-01,252.929993,254.130005,228.080002,231.320007,231.320007,3166300000
1986-10-01,231.320007,244.509995,231.320007,243.979996,243.979996,3016740000
1986-11-01,243.970001,249.220001,235.509995,249.220001,249.220001,2940830000
1986-12-01,249.220001,254.869995,241.279999,242.169998,242.169998,3260870000
1987-01-01,242.169998,280.959991,242.169998,274.079987,274.079987,4040880000
1987-02-01,274.079987,287.549988,273.160004,284.200012,284.200012,3485300000
1987-03-01,284.170013,302.720001,282.299988,291.700012,291.700012,3965100000
1987-04-01,291.589996,303.649994,275.670013,288.359985,288.359985,3931700000
1987-05-01,286.989990,298.690002,277.010010,290.100006,290.100006,3417700000
1987-06-01,290.119995,310.269989,286.929993,304.000000,304.000000,3595000000
1987-07-01,303.989990,318.850006,302.529999,318.660004,318.660004,3966400000
1987-08-01,318.619995,337.890015,314.510010,329.799988,329.799988,4062400000
1987-09-01,329.809998,332.179993,308.559998,321.829987,321.829987,3723200000
1987-10-01,321.829987,328.940002,216.460007,251.789993,251.789993,6094500000
1987-11-01,251.729996,257.209991,225.750000,230.300003,230.300003,3589530000
1987-12-01,230.320007,253.350006,221.240005,247.080002,247.080002,3926750000
1988-01-01,247.100006,261.779999,240.169998,257.070007,257.070007,3494700000
1988-02-01,257.049988,267.820007,247.820007,267.820007,267.820007,3693240000
1988-03-01,267.820007,272.640015,256.070007,258.890015,258.890015,4052970000
1988-04-01,258.890015,272.049988,254.710007,261.329987,261.329987,3260760000
1988-05-01,261.359985,263.700012,248.850006,262.160004,262.160004,3231370000
1988-06-01,262.160004,276.880005,262.100006,273.500000,273.500000,4306710000
1988-07-01,273.500000,276.359985,262.480011,272.019989,272.019989,3338470000
1988-08-01,272.029999,274.200012,256.529999,261.519989,261.519989,3327470000
1988-09-01,261.519989,274.869995,256.980011,271.910004,271.910004,3059450000
1988-10-01,271.890015,283.950012,268.839996,278.970001,278.970001,3415160000
1988-11-01,278.970001,280.369995,262.850006,273.700012,273.700012,2822820000
1988-12-01,273.679993,280.450012,270.470001,277.720001,277.720001,2844900000
1989-01-01,277.720001,297.510010,273.809998,297.470001,297.470001,3532220000
1989-02-01,297.470001,300.570007,286.260010,288.859985,288.859985,3216280000
1989-03-01,288.859985,299.989990,286.459991,294.869995,294.869995,3504530000
1989-04-01,294.869995,310.450012,294.350006,309.640015,309.640015,3237250000
1989-05-01,309.640015,323.059998,304.059998,320.519989,320.519989,3747320000
1989-06-01,320.510010,329.190002,314.380005,317.980011,317.980011,3966590000
1989-07-01,317.980011,346.079987,317.260010,346.079987,346.079987,3249030000
1989-08-01,346.079987,352.730011,339.000000,351.450012,351.450012,3949100000
1989-09-01,351.450012,354.130005,341.369995,349.149994,349.149994,3035020000
1989-10-01,349.149994,360.440002,327.119995,340.359985,340.359985,4012670000
1989-11-01,340.359985,346.500000,330.910004,345.989990,345.989990,3032160000
1989-12-01,346.010010,354.100006,339.630005,353.399994,353.399994,3213420000
1990-01-01,353.399994,360.589996,319.829987,329.079987,329.079987,3793250000
1990-02-01,329.079987,336.089996,322.100006,331.890015,331.890015,2961970000
1990-03-01,331.890015,344.489990,331.079987,339.940002,339.940002,3283280000
1990-04-01,339.940002,347.299988,327.760010,330.799988,330.799988,2801220000
1990-05-01,330.799988,362.260010,330.799988,361.230011,361.230011,3596680000
1990-06-01,361.260010,368.779999,351.230011,358.019989,358.019989,3226280000
1990-07-01,358.019989,369.779999,350.089996,356.149994,356.149994,3373540000
1990-08-01,356.149994,357.350006,306.179993,322.559998,322.559998,4020730000
1990-09-01,322.559998,326.529999,295.980011,306.049988,306.049988,2687280000
1990-10-01,306.100006,319.690002,294.510010,304.000000,304.000000,3671900000
1990-11-01,303.989990,323.019989,301.609985,322.220001,322.220001,3149770000
1990-12-01,322.230011,333.980011,321.970001,330.220001,330.220001,3116830000
1991-01-01,330.200012,343.929993,309.350006,343.929993,343.929993,3660240000
1991-02-01,343.910004,370.959991,340.369995,367.070007,367.070007,4303170000
1991-03-01,367.070007,379.660004,363.730011,375.220001,375.220001,3927920000
1991-04-01,375.220001,391.260010,370.269989,375.339996,375.339996,4017200000
1991-05-01,375.350006,389.850006,365.829987,389.829987,389.829987,3739700000
1991-06-01,389.809998,389.809998,367.980011,371.160004,371.160004,3258730000
1991-07-01,371.179993,387.809998,370.920013,387.809998,387.809998,3481570000
1991-08-01,387.809998,396.820007,374.089996,395.429993,395.429993,3713820000
1991-09-01,395.429993,397.619995,382.769989,387.859985,387.859985,3260990000
1991-10-01,387.859985,393.809998,376.109985,392.450012,392.450012,4082380000
1991-11-01,392.459991,398.220001,371.630005,375.220001,375.220001,3737620000
1991-12-01,375.109985,418.320007,371.359985,417.089996,417.089996,4155310000
1992-01-01,417.029999,421.179993,408.640015,408.779999,408.779999,5286280000
1992-02-01,408.790009,418.079987,406.339996,412.700012,412.700012,4267610000
1992-03-01,412.679993,413.779999,401.940002,403.690002,403.690002,4066240000
1992-04-01,403.670013,416.279999,392.410004,414.950012,414.950012,4315840000
1992-05-01,414.950012,418.750000,409.850006,415.350006,415.350006,3643980000
1992-06-01,415.350006,417.299988,399.920013,408.140015,408.140015,4259830000
1992-07-01,408.200012,424.799988,407.200012,424.209991,424.209991,4265220000
1992-08-01,424.190002,425.140015,408.299988,414.029999,414.029999,3653820000
1992-09-01,414.029999,425.269989,412.709991,417.799988,417.799988,4023850000
1992-10-01,417.799988,421.160004,396.799988,418.679993,418.679993,4507010000
1992-11-01,418.660004,431.929993,415.579987,431.350006,431.350006,4148770000
1992-12-01,431.350006,442.649994,428.609985,435.709991,435.709991,4876150000
1993-01-01,435.700012,442.660004,426.880005,438.779999,438.779999,5280850000
1993-02-01,438.779999,450.040009,428.250000,443.380005,443.380005,5442450000
1993-03-01,443.380005,456.760010,441.070007,451.670013,451.670013,5766950000
1993-04-01,451.670013,452.630005,432.299988,440.190002,440.190002,5853170000
1993-05-01,440.190002,454.549988,436.859985,450.190002,450.190002,5108640000
1993-06-01,450.230011,455.630005,442.500000,450.529999,450.529999,5544400000
1993-07-01,450.540009,451.149994,441.399994,448.130005,448.130005,5308530000
1993-08-01,448.130005,463.559998,446.940002,463.559998,463.559998,5506200000
1993-09-01,463.549988,463.799988,449.640015,458.929993,458.929993,5552720000
1993-10-01,458.929993,471.100006,456.399994,467.829987,467.829987,5940460000
1993-11-01,467.829987,469.109985,454.359985,461.790009,461.790009,5876610000
1993-12-01,461.929993,471.290009,461.450012,466.450012,466.450012,5791210000
1994-01-01,466.510010,482.850006,464.359985,481.609985,481.609985,6627390000
1994-02-01,481.600006,482.230011,464.260010,467.140015,467.140015,5853100000
1994-03-01,467.190002,471.089996,436.160004,445.769989,445.769989,7225010000
1994-04-01,445.660004,452.790009,435.859985,450.910004,450.910004,5735010000
1994-05-01,450.910004,457.769989,440.779999,456.500000,456.500000,5675970000
1994-06-01,456.500000,463.230011,439.829987,444.269989,444.269989,5852670000
1994-07-01,444.269989,459.329987,443.579987,458.260010,458.260010,4980100000
1994-08-01,458.279999,477.589996,456.079987,475.489990,475.489990,6398750000
1994-09-01,475.489990,475.489990,458.470001,462.709991,462.709991,6152870000
1994-10-01,462.690002,474.739990,449.269989,472.350006,472.350006,6344700000
1994-11-01,472.260010,472.260010,444.179993,453.690002,453.690002,6251240000
1994-12-01,453.549988,462.730011,442.880005,459.269989,459.269989,6351530000
1995-01-01,459.209991,471.359985,457.200012,470.420013,470.420013,6852060000
1995-02-01,470.420013,489.190002,469.290009,487.390015,487.390015,6330100000
1995-03-01,487.390015,508.149994,479.700012,500.709991,500.709991,7792400000
1995-04-01,500.700012,515.289978,500.200012,514.710022,514.710022,6307030000
1995-05-01,514.760010,533.409973,513.030029,533.400024,533.400024,7555690000
1995-06-01,533.400024,551.070007,526.000000,544.750000,544.750000,7555650000
1995-07-01,544.750000,565.400024,542.510010,562.059998,562.059998,7307960000
1995-08-01,562.059998,565.619995,553.039978,561.880005,561.880005,7146620000
1995-09-01,561.880005,587.609985,561.010010,584.409973,584.409973,7052830000
1995-10-01,584.409973,590.659973,571.549988,581.500000,581.500000,8043320000
1995-11-01,581.500000,608.690002,581.039978,605.369995,605.369995,7602150000
1995-12-01,605.369995,622.880005,605.049988,615.929993,615.929993,7697540000
1996-01-01,615.929993,636.179993,597.289978,636.020020,636.020020,9188050000
1996-02-01,636.020020,664.229980,633.710022,640.429993,640.429993,8749960000
1996-03-01,640.429993,656.969971,627.630005,645.500000,645.500000,8984200000
1996-04-01,645.500000,656.679993,624.140015,654.169983,654.169983,8875580000
1996-05-01,654.169983,681.099976,630.070007,669.119995,669.119995,8921140000
1996-06-01,669.119995,680.320007,658.750000,670.630005,670.630005,7930840000
1996-07-01,670.630005,675.880005,605.880005,639.950012,639.950012,8849860000
1996-08-01,639.950012,670.679993,639.489990,651.989990,651.989990,7380320000
1996-09-01,651.989990,690.880005,643.969971,687.330017,687.330017,8064070000
1996-10-01,687.309998,714.099976,684.440002,705.270020,705.270020,9703670000
1996-11-01,705.270020,762.119995,701.299988,757.020020,757.020020,8763850000
1996-12-01,757.020020,761.750000,716.690002,740.739990,740.739990,9089170000
1997-01-01,740.739990,794.669983,729.549988,786.159973,786.159973,11635830000
1997-02-01,786.159973,817.679993,773.429993,790.820007,790.820007,9715930000
1997-03-01,790.820007,814.900024,756.130005,757.119995,757.119995,10120760000
1997-04-01,757.119995,804.130005,733.539978,801.340027,801.340027,10454880000
1997-05-01,801.340027,851.869995,793.210022,848.280029,848.280029,10106650000
1997-06-01,848.280029,902.090027,838.820007,885.140015,885.140015,10857950000
1997-07-01,885.140015,957.729980,884.539978,954.309998,954.309998,11958120000
1997-08-01,954.289978,964.169983,893.340027,899.469971,899.469971,10606100000
1997-09-01,899.469971,960.590027,899.469971,947.280029,947.280029,11383000000
1997-10-01,947.280029,983.119995,855.270020,914.619995,914.619995,14017260000
1997-11-01,914.619995,964.549988,900.609985,955.400024,955.400024,10173620000
1997-12-01,955.400024,986.250000,924.919983,970.429993,970.429993,11958880000
1998-01-01,970.429993,992.650024,912.830017,980.280029,980.280029,12733830000
1998-02-01,980.280029,1051.660034,980.280029,1049.339966,1049.339966,11656550000
1998-03-01,1049.339966,1113.069946,1030.869995,1101.750000,1101.750000,13719590000
1998-04-01,1101.750000,1132.979980,1076.699951,1111.750000,1111.750000,13656060000
1998-05-01,1111.750000,1130.520020,1074.390015,1090.819946,1090.819946,11477140000
1998-06-01,1090.819946,1145.150024,1074.670044,1133.839966,1133.839966,13551970000
1998-07-01,1133.839966,1190.579956,1114.300049,1120.670044,1120.670044,14194800000
1998-08-01,1120.670044,1121.790039,957.280029,957.280029,957.280029,15071550000
1998-09-01,957.280029,1066.109985,939.979980,1017.010010,1017.010010,16714080000
1998-10-01,1017.010010,1103.780029,923.320007,1098.670044,1098.670044,18001650000
1998-11-01,1098.670044,1192.969971,1098.670044,1163.630005,1163.630005,13451280000
1998-12-01,1163.630005,1244.930054,1136.890015,1229.229980,1229.229980,15181450000
1999-01-01,1229.229980,1280.369995,1205.459961,1279.640015,1279.640015,16213500000
1999-02-01,1279.640015,1283.839966,1211.890015,1238.329956,1238.329956,14555860000
1999-03-01,1238.329956,1323.819946,1216.030029,1286.369995,1286.369995,18002500000
1999-04-01,1286.369995,1371.560059,1282.560059,1335.180054,1335.180054,18523200000
1999-05-01,1335.180054,1375.979980,1277.310059,1301.839966,1301.839966,15880260000
1999-06-01,1301.839966,1372.930054,1277.469971,1372.709961,1372.709961,16079170000
1999-07-01,1372.709961,1420.329956,1328.489990,1328.719971,1328.719971,15332930000
1999-08-01,1328.719971,1382.839966,1267.729980,1320.410034,1320.410034,15818550000
1999-09-01,1320.410034,1361.390015,1256.260010,1282.709961,1282.709961,16438700000
1999-10-01,1282.709961,1373.170044,1233.699951,1362.930054,1362.930054,18832000000
1999-11-01,1362.930054,1425.310059,1346.410034,1388.910034,1388.910034,18384820000
1999-12-01,1388.910034,1473.099976,1387.380005,1469.250000,1469.250000,19640690000
2000-01-01,1469.250000,1478.000000,1350.140015,1394.459961,1394.459961,21494400000
2000-02-01,1394.459961,1444.550049,1325.069946,1366.420044,1366.420044,20912000000
2000-03-01,1366.420044,1552.869995,1346.619995,1498.579956,1498.579956,26156200000
2000-04-01,1498.579956,1527.189941,1339.400024,1452.430054,1452.430054,20106460000
2000-05-01,1452.430054,1481.510010,1361.089966,1420.599976,1420.599976,19898300000
2000-06-01,1420.599976,1488.930054,1420.599976,1454.599976,1454.599976,21738300000
2000-07-01,1454.599976,1517.319946,1413.890015,1430.829956,1430.829956,19089100000
2000-08-01,1430.829956,1525.209961,1425.430054,1517.680054,1517.680054,20363700000
2000-09-01,1517.680054,1530.089966,1419.439941,1436.510010,1436.510010,20838300000
2000-10-01,1436.520020,1454.819946,1305.790039,1429.400024,1429.400024,25951400000
2000-11-01,1429.400024,1438.459961,1294.900024,1314.949951,1314.949951,20532300000
2000-12-01,1314.949951,1389.050049,1254.069946,1320.280029,1320.280029,23610800000
2001-01-01,1320.280029,1383.369995,1274.619995,1366.010010,1366.010010,27829800000
2001-02-01,1366.010010,1376.380005,1215.439941,1239.939941,1239.939941,21644400000
2001-03-01,1239.939941,1267.420044,1081.189941,1160.329956,1160.329956,27806610000
2001-04-01,1160.329956,1269.300049,1091.989990,1249.459961,1249.459961,25409990000
2001-05-01,1249.459961,1315.930054,1232.000000,1255.819946,1255.819946,24525900000
2001-06-01,1255.819946,1286.619995,1203.030029,1224.380005,1224.380005,24748030000
2001-07-01,1224.420044,1239.780029,1165.540039,1211.229980,1211.229980,23793710000
2001-08-01,1211.229980,1226.270020,1124.869995,1133.579956,1133.579956,23359200000
2001-09-01,1133.579956,1155.400024,944.750000,1040.939941,1040.939941,25025290000
2001-10-01,1040.939941,1110.609985,1026.760010,1059.780029,1059.780029,29951280000
2001-11-01,1059.780029,1163.380005,1054.310059,1139.449951,1139.449951,26330000000
2001-12-01,1139.449951,1173.619995,1114.530029,1148.079956,1148.079956,25128570000
2002-01-01,1148.079956,1176.969971,1081.660034,1130.199951,1130.199951,29746200000
2002-02-01,1130.199951,1130.199951,1074.359985,1106.729980,1106.729980,26047600000
2002-03-01,1106.729980,1173.939941,1106.729980,1147.390015,1147.390015,26563200000
2002-04-01,1147.390015,1147.839966,1063.459961,1076.920044,1076.920044,28568900000
2002-05-01,1076.920044,1106.589966,1048.959961,1067.140015,1067.140015,26905500000
2002-06-01,1067.140015,1070.739990,952.919983,989.820007,989.820007,29981510000
2002-07-01,989.820007,994.460022,775.679993,911.619995,911.619995,42228720000
2002-08-01,911.619995,965.000000,833.440002,916.070007,916.070007,29298400000
2002-09-01,916.070007,924.020020,800.200012,815.280029,815.280029,27723710000
2002-10-01,815.280029,907.440002,768.630005,885.760010,885.760010,37856310000
2002-11-01,885.760010,941.820007,872.049988,936.309998,936.309998,29200960000
2002-12-01,936.309998,954.280029,869.450012,879.820007,879.820007,25993640000
2003-01-01,879.820007,935.049988,840.340027,855.700012,855.700012,30749580000
2003-02-01,855.700012,864.640015,806.289978,841.150024,841.150024,25235300000
2003-03-01,841.150024,895.900024,788.900024,848.179993,848.179993,30080030000
2003-04-01,848.179993,924.239990,847.849976,916.919983,916.919983,29669610000
2003-05-01,916.919983,965.380005,902.830017,963.590027,963.590027,30952100000
2003-06-01,963.590027,1015.330017,963.590027,974.500000,974.500000,31219400000
2003-07-01,974.500000,1015.409973,962.099976,990.309998,990.309998,31553200000
2003-08-01,990.309998,1011.010010,960.840027,1008.010010,1008.010010,24881470000
2003-09-01,1008.010010,1040.290039,990.359985,995.969971,995.969971,29940110000
2003-10-01,995.969971,1053.790039,995.969971,1050.709961,1050.709961,32298500000
2003-11-01,1050.709961,1063.650024,1031.199951,1058.199951,1058.199951,24463220000
2003-12-01,1058.199951,1112.560059,1053.410034,1111.920044,1111.920044,27839130000
2004-01-01,1111.920044,1155.380005,1105.079956,1131.130005,1131.130005,32820000000
2004-02-01,1131.130005,1158.979980,1124.439941,1144.939941,1144.939941,27985600000
2004-03-01,1144.939941,1163.229980,1087.160034,1126.209961,1126.209961,33597900000
2004-04-01,1126.209961,1150.569946,1107.229980,1107.300049,1107.300049,31611900000
2004-05-01,1107.300049,1127.739990,1076.319946,1120.680054,1120.680054,29326400000
2004-06-01,1120.680054,1146.339966,1113.319946,1140.839966,1140.839966,27529500000
2004-07-01,1140.839966,1140.839966,1078.780029,1101.719971,1101.719971,29285600000
2004-08-01,1101.719971,1109.680054,1060.719971,1104.239990,1104.239990,26586800000
2004-09-01,1104.239990,1131.540039,1099.180054,1114.579956,1114.579956,26829870000
2004-10-01,1114.579956,1142.050049,1090.290039,1130.199951,1130.199951,31511000000
2004-11-01,1130.199951,1188.459961,1127.599976,1173.819946,1173.819946,30460280000
2004-12-01,1173.780029,1217.329956,1173.780029,1211.920044,1211.920044,31102500000
2005-01-01,1211.920044,1217.800049,1163.750000,1181.270020,1181.270020,31498800000
2005-02-01,1181.270020,1212.439941,1180.949951,1203.599976,1203.599976,29297410000
2005-03-01,1203.599976,1229.109985,1163.689941,1180.589966,1180.589966,39014150000
2005-04-01,1180.589966,1191.880005,1136.150024,1156.849976,1156.849976,43424270000
2005-05-01,1156.849976,1199.560059,1146.180054,1191.500000,1191.500000,39321990000
2005-06-01,1191.500000,1219.589966,1188.300049,1191.329956,1191.329956,40334040000
2005-07-01,1191.329956,1245.150024,1183.550049,1234.180054,1234.180054,37464670000
2005-08-01,1234.180054,1245.859985,1201.069946,1220.329956,1220.329956,42030090000
2005-09-01,1220.329956,1243.130005,1205.349976,1228.810059,1228.810059,44777510000
2005-10-01,1228.810059,1233.339966,1168.199951,1207.010010,1207.010010,49793790000
2005-11-01,1207.010010,1270.640015,1201.069946,1249.479980,1249.479980,45102870000
2005-12-01,1249.479980,1275.800049,1246.589966,1248.290039,1248.290039,41756130000
2006-01-01,1248.290039,1294.900024,1245.739990,1280.079956,1280.079956,49211650000
2006-02-01,1280.079956,1297.569946,1253.609985,1280.660034,1280.660034,42859940000
2006-03-01,1280.660034,1310.880005,1268.420044,1294.869995,1294.869995,50905040000
2006-04-01,1302.880005,1318.160034,1280.739990,1310.609985,1310.609985,43308430000
2006-05-01,1310.609985,1326.699951,1245.339966,1270.089966,1270.089966,54312830000
2006-06-01,1270.050049,1290.680054,1219.290039,1270.199951,1270.199951,54873260000
2006-07-01,1270.060059,1280.420044,1224.540039,1276.660034,1276.660034,46348220000
2006-08-01,1278.530029,1306.739990,1261.300049,1303.819946,1303.819946,50485620000
2006-09-01,1303.800049,1340.280029,1290.930054,1335.849976,1335.849976,49001440000
2006-10-01,1335.819946,1389.449951,1327.099976,1377.939941,1377.939941,56793620000
2006-11-01,1377.760010,1407.890015,1360.979980,1400.630005,1400.630005,55343930000
2006-12-01,1400.630005,1431.810059,1385.930054,1418.300049,1418.300049,47578780000
2007-01-01,1418.030029,1441.609985,1403.969971,1438.239990,1438.239990,56686200000
2007-02-01,1437.900024,1461.569946,1389.420044,1406.819946,1406.819946,51844990000
2007-03-01,1406.800049,1438.890015,1363.979980,1420.859985,1420.859985,67622250000
2007-04-01,1420.829956,1498.020020,1416.369995,1482.369995,1482.369995,57032470000
2007-05-01,1482.369995,1535.560059,1476.699951,1530.619995,1530.619995,64958050000
2007-06-01,1530.619995,1540.560059,1484.180054,1503.349976,1503.349976,65322800000
2007-07-01,1504.660034,1555.900024,1454.250000,1455.270020,1455.270020,70337430000
2007-08-01,1455.180054,1503.890015,1370.599976,1473.989990,1473.989990,91381760000
2007-09-01,1473.959961,1538.739990,1439.290039,1526.750000,1526.750000,57809700000
2007-10-01,1527.290039,1576.089966,1489.560059,1549.380005,1549.380005,76022580000
2007-11-01,1545.790039,1545.790039,1406.099976,1481.140015,1481.140015,86246950000
2007-12-01,1479.630005,1523.569946,1435.650024,1468.359985,1468.359985,64821670000
2008-01-01,1467.969971,1471.770020,1270.050049,1378.550049,1378.550049,98475340000
2008-02-01,1378.599976,1396.020020,1316.750000,1330.630005,1330.630005,78536130000
2008-03-01,1330.449951,1359.680054,1256.979980,1322.699951,1322.699951,93189170000
2008-04-01,1326.410034,1404.569946,1324.349976,1385.589966,1385.589966,85978630000
2008-05-01,1385.969971,1440.239990,1373.069946,1400.380005,1400.380005,80990480000
2008-06-01,1399.619995,1404.050049,1272.000000,1280.000000,1280.000000,96614040000
2008-07-01,1276.689941,1292.170044,1200.439941,1267.380005,1267.380005,124980570000
2008-08-01,1269.420044,1313.150024,1247.449951,1282.829956,1282.829956,86266010000
2008-09-01,1287.829956,1303.040039,1106.420044,1166.359985,1166.359985,140007320000
2008-10-01,1164.170044,1167.030029,839.799988,968.750000,968.750000,159823030000
2008-11-01,968.669983,1007.510010,741.020020,896.239990,896.239990,115660210000
2008-12-01,888.609985,918.849976,815.690002,903.250000,903.250000,112884470000
2009-01-01,902.989990,943.849976,804.299988,825.880005,825.880005,112090640000
2009-02-01,823.090027,875.010010,734.520020,735.090027,735.090027,124492210000
2009-03-01,729.570007,832.979980,666.789978,797.869995,797.869995,161843640000
2009-04-01,793.590027,888.700012,783.320007,872.809998,872.809998,138855320000
2009-05-01,872.739990,930.169983,866.099976,919.140015,919.140015,131614940000
2009-06-01,923.260010,956.229980,888.859985,919.320007,919.320007,112653150000
2009-07-01,920.820007,996.679993,869.320007,987.479980,987.479980,106635790000
2009-08-01,990.219971,1039.469971,978.510010,1020.619995,1020.619995,116059270000
2009-09-01,1019.520020,1080.150024,991.969971,1057.079956,1057.079956,112295490000
2009-10-01,1054.910034,1101.359985,1019.950012,1036.189941,1036.189941,113410990000
2009-11-01,1036.180054,1113.689941,1029.380005,1095.630005,1095.630005,84981530000
2009-12-01,1098.890015,1130.380005,1085.890015,1115.099976,1115.099976,89515330000
2010-01-01,1116.560059,1150.449951,1071.589966,1073.869995,1073.869995,90947580000
2010-02-01,1073.890015,1112.420044,1044.500000,1104.489990,1104.489990,84561340000
2010-03-01,1105.359985,1180.689941,1105.359985,1169.430054,1169.430054,103683550000
2010-04-01,1171.229980,1219.800049,1170.689941,1186.689941,1186.689941,116741910000
2010-05-01,1188.579956,1205.130005,1040.780029,1089.410034,1089.410034,127662780000
2010-06-01,1087.300049,1131.229980,1028.329956,1030.709961,1030.709961,110106750000
2010-07-01,1031.099976,1120.949951,1010.909973,1101.599976,1101.599976,94778110000
2010-08-01,1107.530029,1129.239990,1039.699951,1049.329956,1049.329956,85738250000
2010-09-01,1049.719971,1157.160034,1049.719971,1141.199951,1141.199951,79589450000
2010-10-01,1143.489990,1196.140015,1131.869995,1183.260010,1183.260010,89536270000
2010-11-01,1185.709961,1227.079956,1173.000000,1180.550049,1180.550049,87151070000
2010-12-01,1186.599976,1262.599976,1186.599976,1257.640015,1257.640015,80984530000
2011-01-01,1257.619995,1302.670044,1257.619995,1286.119995,1286.119995,92164940000
2011-02-01,1289.140015,1344.069946,1289.140015,1327.219971,1327.219971,59223660000
2011-03-01,1328.640015,1332.280029,1249.050049,1325.829956,1325.829956,89507640000
2011-04-01,1329.479980,1364.560059,1294.699951,1363.609985,1363.609985,77364810000
2011-05-01,1365.209961,1370.579956,1311.800049,1345.199951,1345.199951,81708980000
2011-06-01,1345.199951,1345.199951,1258.069946,1320.640015,1320.640015,86122730000
2011-07-01,1320.640015,1356.479980,1282.859985,1292.280029,1292.280029,81102170000
2011-08-01,1292.589966,1307.380005,1101.540039,1218.890015,1218.890015,108419170000
2011-09-01,1219.119995,1229.290039,1114.219971,1131.420044,1131.420044,102786820000
2011-10-01,1131.209961,1292.660034,1074.770020,1253.300049,1253.300049,98063670000
2011-11-01,1251.000000,1277.550049,1158.660034,1246.959961,1246.959961,84275050000
2011-12-01,1246.910034,1269.369995,1202.369995,1257.599976,1257.599976,74742430000
2012-01-01,1258.859985,1333.469971,1258.859985,1312.410034,1312.410034,79567560000
2012-02-01,1312.449951,1378.040039,1312.449951,1365.680054,1365.680054,78385710000
2012-03-01,1365.900024,1419.150024,1340.030029,1408.469971,1408.469971,83899660000
2012-04-01,1408.469971,1422.380005,1357.380005,1397.910034,1397.910034,74761710000
2012-05-01,1397.859985,1415.319946,1291.979980,1310.329956,1310.329956,86920490000
2012-06-01,1309.869995,1363.459961,1266.739990,1362.160034,1362.160034,81582440000
2012-07-01,1362.329956,1391.739990,1325.410034,1379.319946,1379.319946,73103810000
2012-08-01,1379.319946,1426.680054,1354.650024,1406.579956,1406.579956,70283810000
2012-09-01,1406.540039,1474.510010,1396.560059,1440.670044,1440.670044,69784280000
2012-10-01,1440.900024,1470.959961,1403.280029,1412.160034,1412.160034,71752320000
2012-11-01,1412.199951,1434.270020,1343.349976,1416.180054,1416.180054,71489310000
2012-12-01,1416.339966,1448.000000,1398.109985,1426.189941,1426.189941,66388180000
2013-01-01,1426.189941,1509.939941,1426.189941,1498.109985,1498.109985,75848510000
2013-02-01,1498.109985,1530.939941,1485.010010,1514.680054,1514.680054,69273480000
2013-03-01,1514.680054,1570.280029,1501.479980,1569.189941,1569.189941,68527110000
2013-04-01,1569.180054,1597.569946,1536.030029,1597.569946,1597.569946,77098000000
2013-05-01,1597.550049,1687.180054,1581.280029,1630.739990,1630.739990,76447250000
2013-06-01,1631.709961,1654.189941,1560.329956,1606.280029,1606.280029,74946790000
2013-07-01,1609.780029,1698.780029,1604.569946,1685.729980,1685.729980,68106820000
2013-08-01,1689.420044,1709.670044,1627.469971,1632.969971,1632.969971,64802810000
2013-09-01,1635.949951,1729.859985,1633.410034,1681.550049,1681.550049,66174410000
2013-10-01,1682.410034,1775.219971,1646.469971,1756.540039,1756.540039,76647400000
2013-11-01,1758.699951,1813.550049,1746.199951,1805.810059,1805.810059,63628190000
2013-12-01,1806.550049,1849.439941,1767.989990,1848.359985,1848.359985,64958820000
2014-01-01,1845.859985,1850.839966,1770.449951,1782.589966,1782.589966,75871910000
